name,email,password
Robert Perry, "robert.perry@uwaterloo.ca", "c253db63644cf2de16f956cbf2960348ea9a98f9a1ed67fe917c8114704ad28c"
Ashley Cole, "ashley.cole@uwaterloo.ca", "0c80b22a7d742dbec1464348cd2e1351673918ae2a649b67f2ce2e324ff137bf"
Larry Rice, "larry.rice@uwaterloo.ca", "a0f9423c8338890e00ac35163b75ab7da0defd10072ba832a58f6e26ef090862"
George Miller, "george.miller@uwaterloo.ca", "051cc4f6513c73d7e7abff986e86abcbd80db9a2224e3bc2f54151f2e32c4be7"
Benjamin Wilson, "benjamin.wilson@uwaterloo.ca", "8fb66df11b9fff4b044165e6e387543d1d253033c269d6e118ca4b74239814dc"
Henry Schmidt, "henry.schmidt@uwaterloo.ca", "06b26751101165374a78a5351bfc1a7aea60dccea4de679b4669fe117c7b0770"
Peter Johnson, "peter.johnson@uwaterloo.ca", "33c670527408e3e6fd04006a32bc0b0f71319cbddb92591e1f7cf333a134b7a9"
Zachary Gibson, "zachary.gibson@uwaterloo.ca", "e3eee6e417570aa5923ed3e7499212fe8c2483ad207059624785fe6a44c8b4a5"
Megan Ferguson, "megan.ferguson@uwaterloo.ca", "c87665211c76214edcd1844104c38dc34e29e637574f02a8dff901c3bce48ffc"
Isabella Perry, "isabella.perry@uwaterloo.ca", "e15e6c94a8098cb64a0298715195ade200d3486243a15d32d3dd3c4d77041724"
Beverly Graham, "beverly.graham@uwaterloo.ca", "25d87509a7110aa118ece919e6bc499aacdfad0ef7d202dd6c9ddc27b4b7c744"
Alan Rice, "alan.rice@uwaterloo.ca", "915b60dca6e2cda15deeb4d510bcc5ec354e1b0207fcf86d27bd3444c8aa2155"
Mark Campbell, "mark.campbell@uwaterloo.ca", "27290d9e2ee9bda233c41c043249f80cf3eb18f726bc402352f9a3582c68bb4c"
Joyce Reynolds, "joyce.reynolds@uwaterloo.ca", "62885283dbf6b82d7e0e2888d8e21aef49260478c5770fd660c7574aa93f928d"
Harold Russell, "harold.russell@uwaterloo.ca", "db04284162cce974185f7009cd3bbbfb9595374fe016c04447e20bdd36ad860e"
Charles Munoz, "charles.munoz@uwaterloo.ca", "10ac20c0944216a4c688cff437caaf2c714c6a2a1129e68bb07ef1233a3c6068"
Leonard Anderson, "leonard.anderson@uwaterloo.ca", "b6192717fd67c6c7020226ec93832f1abc8cccc4f347dcc50dba6fd41cd0e059"
Sophia Chen, "sophia.chen@uwaterloo.ca", "bf3339eb9faedd82cdd41df29e014e9b5b4e0ef6f7e1f050d60db3ed9e05d00a"
Peter Nguyen, "peter.nguyen@uwaterloo.ca", "82cc8254e3d7931633e3300bcf141c478f11a7c34185294990bd6361e9c9a2a6"
Vincent Chavez, "vincent.chavez@uwaterloo.ca", "ab1628d335df7831253dad22e7b0e1e082224340782d3c0fec999161ccfd04bd"
Eugene Robertson, "eugene.robertson@uwaterloo.ca", "5bad01cbb996c6e144428ea154137fac7b8fce9d928a384bca6ebdeaaaebc0b5"
Karen Gray, "karen.gray@uwaterloo.ca", "2593d0f15b0bfa3706f4e5eddffbdbb766445b89b016321c96ed9c7617d35aa1"
Patricia Torres, "patricia.torres@uwaterloo.ca", "f416f223a62aba5d6b698ba90fcc2116dd2fb0ca67df60caa5b20e4ee2cea76d"
Jeremy Morris, "jeremy.morris@uwaterloo.ca", "21832f921c9d8a6cc068a99e8f7e0bc1658626a5990097674d67fd9c4963eaa0"
Christine Fernandez, "christine.fernandez@uwaterloo.ca", "557e434cf2f1a6ed877e7394b3dbd13d0e151bd671abcbcdc127642554441795"
Harry Lopez, "harry.lopez@uwaterloo.ca", "0b5abc32294da811f05f3436fdbd39f40fed3fcf97f77d212768f6667db94d0b"
Mark Fox, "mark.fox@uwaterloo.ca", "719ca835d95047520c13d074052a8a658fc464085778cf85ebf0eb82af5b395f"
Vincent Boyd, "vincent.boyd@uwaterloo.ca", "65bdbb613645624aaae2569dab4f09b7874de10dcee1e4901d7197b0a269792f"
Johnny Wilson, "johnny.wilson@uwaterloo.ca", "3bb55a5df467d3db1f7f56a42d70a41934ed8c203eabfb56befe8898e613242d"
Jonathan Graham, "jonathan.graham@uwaterloo.ca", "362bcf82b735184d2435e05edfc329d961ec6279ab46a7c7a0aba62b3ced5263"
Philip Turner, "philip.turner@uwaterloo.ca", "be67eb472cf4f89a9d8946ed39fdfa72973ea5a46b4eb43b8f14b2845cfbdb40"
Jack Wallace, "jack.wallace@uwaterloo.ca", "845759be297bea5bcc335742a3b7be99f98dec28bb62dafd466ab919a907f3d4"
Wayne Simpson, "wayne.simpson@uwaterloo.ca", "2dc8cf782ff38824b67229f33f00ac019c00b8a0d9b2406dd028cb3d7a4f937e"
Matthew Gordon, "matthew.gordon@uwaterloo.ca", "bb91438aa5c8891b9a5532995d565a342a3768d5f4c1c22bd873c204d1acb140"
Joshua Kim, "joshua.kim@uwaterloo.ca", "579ca2babff924806c557da300b29c649febde3f4b0309233dc4d44afdd59d3d"
Martha Lee, "martha.lee@uwaterloo.ca", "b3d588054acdbb4676a44c9fc6c7a2e4b568a5d3960cd6675009441c30af85a5"
Helen Peterson, "helen.peterson@uwaterloo.ca", "ede322ac028eb3c78b80353616be711c48ecb19ec6a14637707d2ceb46f4faeb"
Martha Morgan, "martha.morgan@uwaterloo.ca", "9de543469fd45e316936c013803c4de318041c7356a91d3b26bcd381de76610e"
Timothy Coleman, "timothy.coleman@uwaterloo.ca", "dd54c6703e738fd006c4f3048e3ab1f19189a45f262bb8116756540e50dd212c"
Amber Clark, "amber.clark@uwaterloo.ca", "17d20a8a7168fdbdd892dbedfbd75d277ba944a2aa9876df25db7b59c4aa628b"
Benjamin Coleman, "benjamin.coleman@uwaterloo.ca", "62cd6258f9ed3226fa3e2ab4ed69487a0f1ccb7599bbb943b035d6fecee4d5dd"
Abigail Robertson, "abigail.robertson@uwaterloo.ca", "05a15e1d72fa4f2db04cfe6d16a6abebb878f5c1287350dcd65a19944da88e67"
Dorothy Porter, "dorothy.porter@uwaterloo.ca", "0c0b90e4da90029447173e34226889c3af8dc24949fa9c83e7d69f832fe25a9a"
Doris Scott, "doris.scott1@uwaterloo.ca", "72cda734896f24844b61027f52c0e84db11ad7baa29df500c45b45d7e1a0e911"
Nathan Thomas, "nathan.thomas@uwaterloo.ca", "77c132fc0138106c2d6d4fad046ee7a2d9c90a66b353c7621624627b7a2af14d"
Joyce Taylor, "joyce.taylor@uwaterloo.ca", "0debb3ceb5d1be942b187e1d76e7b5fe38a8ab2328beb5a59f2216c3009a7f65"
James Ross, "james.ross@uwaterloo.ca", "81f41d90dd426b0dd2fd0663e90c757c8ac12056e820aa1a495c380f1c943ce2"
Amber Williams, "amber.williams@uwaterloo.ca", "015015bc2293e8c101a89ec61961a134ca2890b115e65b0acf70865ca43e8534"
Scott Mcdonald, "scott.mcdonald@uwaterloo.ca", "ce333d6775702a30c88eefa44dc264adbc3d5b183c532db7452170a01372840e"
Grace Robertson, "grace.robertson@uwaterloo.ca", "5f6b0cb8a3e598b5b147bd5d9ffa7390463a159c7bc505798fdb526298986ad7"
Brian Patel, "brian.patel@uwaterloo.ca", "06ee3addf886f10cc3f9ec988b50946d20fd8c195f4ab246ca85cdb15c260a5d"
Judith Mendoza, "judith.mendoza@uwaterloo.ca", "2f05e2a88d3fd19e18619d8d68e0dedec6242b44f456947d3ad9d189afd7c6b8"
Alice Ortiz, "alice.ortiz@uwaterloo.ca", "722ca23d6b90a0511110844fe8e3b824ac460bfb6adfd0cb1f1d6e97e3c46cc2"
Alexander Garcia, "alexander.garcia@uwaterloo.ca", "4da57d982ff35cf37c50176023a03e46a316b4818918f1342cb24e1deff36697"
Alexander White, "alexander.white@uwaterloo.ca", "0c262dd7838ccbfdb9bba7df9e0a46389f728d30bffb467bb36b189b368e241f"
Austin Mendoza, "austin.mendoza@uwaterloo.ca", "fb697956f60652bf94f83a493c4fb01d61ea7611d528495ac8dde54f35c92eda"
Andrew Patel, "andrew.patel@uwaterloo.ca", "9f288972cd88812538e236399fed4b7b82dfb0cae85a89973aead112c922d48e"
Rebecca Stone, "rebecca.stone@uwaterloo.ca", "5d5886fabe518c6b26f7ab589ea6275acdfd5cbe96b1079e06d6a9c1417678f0"
Jose Simmons, "jose.simmons@uwaterloo.ca", "89a699e90d819490281ca07842922349513051ba609a3efe77f7430764e3b6d5"
Natalie Rivera, "natalie.rivera@uwaterloo.ca", "aa09099c12c3540077af5ec484f1d47298f93c0f98409a4f9df2da7647b8bc31"
Bryan Mitchell, "bryan.mitchell@uwaterloo.ca", "e7fa256c501293b217cf4fa339738704ba8dc545d9abed137d5984097c31eccb"
Douglas Munoz, "douglas.munoz@uwaterloo.ca", "5b9c4b5290d0cb30f250ebb3e3dc8ffa149f04e113ac4c963aeb07b4047d486f"
Philip Simmons, "philip.simmons@uwaterloo.ca", "4b89720650c388a8dea205f8a9ecafd9c257ee38dd3068ba511b2f2d09c74a7f"
George Flores, "george.flores@uwaterloo.ca", "886213e1278f0e6b7cd04a39017337d906eb45b0bc97a6acacbcd120c98ec1e7"
Emma James, "emma.james@uwaterloo.ca", "36470429a42000bce31d6932ef3c0cb9b2a7dab419f0a8a43f3f7d27e3653848"
Alexander Hunt, "alexander.hunt@uwaterloo.ca", "996379a196488a32c6570c587b69694232b91df88d0a899ff732b6d1368ed866"
Gabriel Vargas, "gabriel.vargas@uwaterloo.ca", "8c4ba0c5f0e1ff1a68aacb584d35fb0abb1acf52751fdc428653f2a0716805d9"
John Morgan, "john.morgan@uwaterloo.ca", "2eb9a9f3458af757491a093f53b0b46ce3495acc9f16aec45ce2ac4a514f0c62"
Carl Harrison, "carl.harrison@uwaterloo.ca", "b9889ffd747ef75b3a8f5de04b2bc8815d4aab98ca499cf2918b51af8670c3d6"
Deborah Jimenez, "deborah.jimenez1@uwaterloo.ca", "4f1a3d74c97fcac92cb9232ae2bedb0c2b73a853c095047e6f9614697c536548"
Rebecca Black, "rebecca.black@uwaterloo.ca", "188c62930ddb7058a6a2d149ad4c53767ff0fbbf5fb565e8b9ac6796c593d4c4"
Gabriel Ramirez, "gabriel.ramirez@uwaterloo.ca", "8a8b948839070bb82ca13f816f9b8388a6bc246599ca39e7458f91534b7df99c"
Frances Ruiz, "frances.ruiz@uwaterloo.ca", "b8d3dbfc42606eb4d5b21b435112e27c2eec2de9a8c77e4eb2a02356a2508620"
Diane Patterson, "diane.patterson@uwaterloo.ca", "39cbaad15fa902219adf632cc880fadaa4a43431dc68914946226c06e9770eb7"
Roger Marshall, "roger.marshall@uwaterloo.ca", "6214bc09ce245c5af9a295b4283904b5ab64ce1695667bd01e074960006f17e7"
Jordan Burns, "jordan.burns@uwaterloo.ca", "37e94616d8859ab73f199cfb53122aa703920f0b027b156596b3738daf5384d2"
Emily Castillo, "emily.castillo@uwaterloo.ca", "b30f3130c0b67f28acb247dc76e49df05df9bfc5805d7efad330c34ac7ff7f36"
Harry Warren, "harry.warren@uwaterloo.ca", "ac3272d930ebe3addf48a0765265d417a80273a6829cda69917a407d995e25b1"
Brian Murphy, "brian.murphy@uwaterloo.ca", "5d0c0780bbd3052f6883f2dd78e6679e595786efcb057237107dbfdfb825eed2"
Eric Tucker, "eric.tucker@uwaterloo.ca", "547af5770217ae12fcfdf7fe6a22af8ce27026b05a29917dffb68e50ebb19cbf"
Michael Jenkins, "michael.jenkins@uwaterloo.ca", "1b33c609697f519968d0cd36fa9c5eda9af6cbe40d7193f66043402bbba660fe"
Cynthia Cox, "cynthia.cox@uwaterloo.ca", "5044972d0f86de1d5be05241a527b0f1c2fdd9331b0b8bfd85cd1beed0363d9e"
Cynthia Alexander, "cynthia.alexander@uwaterloo.ca", "c76168054305f5e8db4fe9b32962c1c0e98219929796b80b0bf061301e687516"
Andrew Nelson, "andrew.nelson@uwaterloo.ca", "aa97d1537419ba8c3b1ba498fa433a98b2680a79c8d7fcf3f624d8b8b9ac632a"
Wayne Kelly, "wayne.kelly@uwaterloo.ca", "43bdb5326a3b16edcf5eb1fdcaa7cf7f9ffec45ffc451eb5861593947f961d28"
Nathan Harris, "nathan.harris@uwaterloo.ca", "4bd7b457b717d6f7359ae5bc65e635201b650aa62f974d742bf871f4c32fc08e"
Dylan Stevens, "dylan.stevens@uwaterloo.ca", "0d9efcd503c15d4cfc2a98abb5cbc234126c3c16f2ea7e94e3e0fbc780cbdd19"
Diana Edwards, "diana.edwards@uwaterloo.ca", "585e3360364f8dfff284c29ae25fde08fc617820093958a73946cb8cd82d874a"
Charles Richardson, "charles.richardson@uwaterloo.ca", "bdb979b212199e0a88445a80a500705af0359c518632e65e0c5d0c711c091c62"
Ralph Fisher, "ralph.fisher@uwaterloo.ca", "cf62cd34e356435b1595d6150eb12f366397dfe0e67649e3645ef162e794d3ee"
Kathryn Palmer, "kathryn.palmer@uwaterloo.ca", "d9761da82b607f76895783accb1b4d9e4d223aa4c957dd9bb0cec242f3607a6f"
Lauren Freeman, "lauren.freeman@uwaterloo.ca", "3ed6dad5ca712c967848dc135593791380c833111448244786daaf3a29a06726"
Isabella Diaz, "isabella.diaz@uwaterloo.ca", "ba46171b29e054510a16e413ba73aeaacd9af3ff14e0f44899103c626020431d"
Noah Fernandez, "noah.fernandez@uwaterloo.ca", "92a90000d0700d2fb1e8fe90c8e7520f795c014d87e6146b99d917380a0b438d"
Beverly Brown, "beverly.brown@uwaterloo.ca", "cb83fd078395fc75e87c978403132e9177efa86deaa56cc89e2d5fc0c69a68a4"
Eric Ford, "eric.ford@uwaterloo.ca", "f26dbda76d05a208e396104e1e932f6a214a3b9efc0ce365c6a750061f1b20eb"
Janice Ford, "janice.ford@uwaterloo.ca", "003393ae9279096e6c776774355d8292fb312b563a815acd375af275def75de3"
Willie Hill, "willie.hill@uwaterloo.ca", "6edb30c9a37894bffd68cb49bf42a10e0e76d65e34d7c5157ff6a5040e594cde"
Johnny Crawford, "johnny.crawford@uwaterloo.ca", "f0dede34ed22b05880a8c3dd9b8e9069acae12e1446711f5fed366ca74f6b226"
Zachary Miller, "zachary.miller@uwaterloo.ca", "3f1eea777e070542a0a7d2c347deb1ab11b44f4303caa83f606579a9931eaf8f"
Samantha Ferguson, "samantha.ferguson@uwaterloo.ca", "66a0a36471cf441166b612bf0f53730a771ecf48e1a684156b72791701c62ad7"
Nancy Vargas, "nancy.vargas@uwaterloo.ca", "f2f9aafc71bfb16301a2d7b42a5c2cf9add04cc4f72691b57c9ede4e559295fd"
Adam Collins, "adam.collins@uwaterloo.ca", "ea22766467d06bf0fb8a1c8a13d62068c6fa7e32af0100e7c2eb8082e9d8b2e4"
Matthew Gomez, "matthew.gomez@uwaterloo.ca", "c31ae26e6325e86d33c4cffd3c77d739ebf8acdf3a1a5dd387fa05d94c9ac650"
Charles Fox, "charles.fox@uwaterloo.ca", "f2e126a0ad5723f8701d5dea098664035d5f9b4368290f82daa9a85a6f0b8283"
Anna Moreno, "anna.moreno@uwaterloo.ca", "687432d5f64a828ebb1e1dc9af8b0c91c362045542495f6c27bd8b6bdc73a2d7"
Samantha James, "samantha.james@uwaterloo.ca", "4dec100524b05abebfe7fee5d7ee8e7b1bcac518d6fe3d663034cd8e38a4f8de"
Russell Lopez, "russell.lopez@uwaterloo.ca", "c7dabd527bae2ad91eeb5a10a9a1cbe38b0a4975bed76d034cf5c3813bca90ce"
Timothy Gray, "timothy.gray@uwaterloo.ca", "558f9d85f9922d29ef4401cdddc9cf8a0979e8855640e92cf5a934455eb88a10"
Deborah Herrera, "deborah.herrera@uwaterloo.ca", "d20c76ce6a71ba5de50d5c0a7bb413cd81f6450b2afa8bbe4c5c17c192722f37"
Charlotte Robinson, "charlotte.robinson@uwaterloo.ca", "f76d6b175031ae32a038a2e895644a77d3a5672aae6a065189e90c5d940663e8"
Kevin Williams, "kevin.williams@uwaterloo.ca", "6b3c232dc5269de0614a5e0c0a521c21b7ecc5b33d5bd386646e06c7c8ffbd27"
Albert Henderson, "albert.henderson@uwaterloo.ca", "db0e9604cf27182d8efc3ac352dda5d1f8706d6928a945156761af892d8bcb43"
Vincent Porter, "vincent.porter@uwaterloo.ca", "6ff4e9507f4a1a952fa2882a676bb96d99e3184ec9fe1ef3f2d4d8e2dafabbb7"
Helen Washington, "helen.washington@uwaterloo.ca", "909e418821e868caa614f323331a46ebae6016cea9574e3b46f952bff4a95197"
Jesse Webb, "jesse.webb@uwaterloo.ca", "eace43c4279e89c4695b9e333bc33401a22558bbe08f42210315954a52a4d26d"
Judith Wells, "judith.wells@uwaterloo.ca", "d04e125ad9556ae95fe514aa4bc19a991513df82035633d7c51e7090865f386b"
Roy Wilson, "roy.wilson@uwaterloo.ca", "b64b156e7a6adbfa8dda7a7ceb0ec5bb596fd2a43dd3904b91a381b8c6ed9c7d"
Amanda Mitchell, "amanda.mitchell@uwaterloo.ca", "2117beb3c83c5078a2db1d22e4740db85e4481c1858d17f48f8c3edfe2ec5aca"
Madison Hamilton, "madison.hamilton@uwaterloo.ca", "cdb77fff7104d6359076693fe018a7f83aca7474df92b52f6be3a2df42084c93"
Joan Evans, "joan.evans@uwaterloo.ca", "bf6caa432fc15c88db0fdb4c5d89d3f6910b15ab30e50b82dffe9a30a8bb925b"
Ralph Robinson, "ralph.robinson@uwaterloo.ca", "bae39314b02ec2b3cebf2affaee09ebb095ec6526287d62b5a5af95404650eb7"
Vincent Morris, "vincent.morris@uwaterloo.ca", "7080bd58fbbe61a371b7e5fecb5d7e98774f16b13331c03c5e7eff80d54ce827"
Jordan Crawford, "jordan.crawford@uwaterloo.ca", "81e69f9425fe5decc6ef78d9474b0bfe321849f0c19683ad78d7806294639412"
Lori Ramos, "lori.ramos@uwaterloo.ca", "e24f11ed14d3b0858fbfa6e33619d189019c4fbff37043f0dadb73c1ee14a114"
Aaron Sanders, "aaron.sanders@uwaterloo.ca", "55d1e8472199eebf6b10d3e75ee616928b669212e85c520927546c5cfbd1805a"
Adam Burns, "adam.burns@uwaterloo.ca", "8347aa3153b736be92719acded1fc95dbc7b9f9829bf04af23ac215ad4ca505b"
Deborah Collins, "deborah.collins@uwaterloo.ca", "37b8622ee13c5dc399a4eace1b27437bc98de246870c95d21de8c820f4d2dcaa"
Larry Bryant, "larry.bryant@uwaterloo.ca", "85d1febaf707ba08c66823ae9d1c44d924fc83a90f21b27a8bd558824288e254"
Sara Holmes, "sara.holmes@uwaterloo.ca", "ee45f6c0519403172b57a569259e08daaa342e066cfb830bc781bb00cda99495"
Debra Ford, "debra.ford@uwaterloo.ca", "6bf1f753e04af5aa44389cf2f0d26c64785d946ee9664ae4e22f7c713b525000"
Victoria Freeman, "victoria.freeman@uwaterloo.ca", "a3918748051c56bee2ced8ca0cd9efd3073ebb4bb0cfa30daeddb07bfe31e09c"
Pamela Ellis, "pamela.ellis@uwaterloo.ca", "da7ed42cd10359481f8107a73ae254213828def2eaabbcf8e954ed2ee8955687"
Shirley Romero, "shirley.romero@uwaterloo.ca", "a221e5acc74859b7a338d7de63493fc1ed7bea4d634df45342163dab4ae0e096"
Deborah Sanchez, "deborah.sanchez@uwaterloo.ca", "a85980f1d7872b3d38ddaf81ebb1bcce667f801a1fd3bcd90862ae55e65f9d9e"
Logan Perez, "logan.perez@uwaterloo.ca", "a47da3009c12c7fd7eb4975a9c88377ed57482ecc7cf61bfebaa93f353e10d38"
Kathleen Hall, "kathleen.hall@uwaterloo.ca", "55d90349f998d155a8e510451c7f5edaf499cb68b254b0501c592a5aaf943db0"
Elizabeth Gibson, "elizabeth.gibson@uwaterloo.ca", "8e3212866a728b88c4fb7a4c51875ca857c743ca3dd524abd6ffe0841b8d4eac"
Willie Scott, "willie.scott@uwaterloo.ca", "a19f2deab33f7bb02e4c79b43bab84b337c6df49301613abed9feb202c482c0b"
Rebecca Stewart, "rebecca.stewart@uwaterloo.ca", "e46bca90dcca98337ea2b36f01ab87cbfbb84544c263a99f84d4d3e0dea3e95d"
Raymond Crawford, "raymond.crawford@uwaterloo.ca", "9731b7ba1cbd3ca281434f1da3f9de004d2f1751a7a38c3f120b9edea27972c4"
Cynthia Hill, "cynthia.hill@uwaterloo.ca", "7c19cf9f971d6b4ab456168ce39cd8a7e82eddc8dc046130011d2617ba445d42"
Frances Griffin, "frances.griffin@uwaterloo.ca", "282e289e8125d6d8c4fac7c33dc9ffa62e836d3e844afc523e115b747575f34d"
Jonathan Brown, "jonathan.brown@uwaterloo.ca", "12d0abf79cc3583df0f065ec6aca52118955f76bd8af824452c1239eb4dcdfb2"
Amanda Silva, "amanda.silva@uwaterloo.ca", "61273351b55a7c9ca454a4eb612950233d4ae5afc38cf2bd671e9336a6782ad3"
Nathan Vargas, "nathan.vargas@uwaterloo.ca", "e0b4a357ead3eafbd2337c71281eda91f501037954a042d4c5f6c78fe3391326"
Christine Black, "christine.black@uwaterloo.ca", "2c911207df6b9a2caf94ed2403cdeee47b2d1e70139d29c102d70f19c3855d16"
Patrick Ross, "patrick.ross@uwaterloo.ca", "6c41ffcdd755e5eb454f6f807430e4b2806741ec6eca0e3570925bf1d85b3bfe"
Barbara Ford, "barbara.ford@uwaterloo.ca", "82feb4c3cc2409f627fd59f7b8e9930190b8d7dc05dd9defb5d62e411d273f1a"
Willie Adams, "willie.adams@uwaterloo.ca", "64c3e24954d170aa568edac6745e7c2ac08b7fd6d9e6270b7c1e8a9559029dde"
Mary Hayes, "mary.hayes@uwaterloo.ca", "f4d7a6dacd1272480d3c8f2919c79a70e3007c45a90baefb0be601496ea29f23"
Janet Fernandez, "janet.fernandez@uwaterloo.ca", "46ab37c5a84c5f953c1c1aff3545a3f19ad05369127f4e202494cb7471fbd273"
Larry Kelly, "larry.kelly@uwaterloo.ca", "345c98e972f8f155f98b71d6422b0c591a92b0a83d26c7fd6e2d8373da45a87e"
Thomas Alexander, "thomas.alexander@uwaterloo.ca", "7930907bdb68b472ef0a87377bfa85f920d9194e7a1dfd90650147693a76f58d"
Melissa Barnes, "melissa.barnes@uwaterloo.ca", "82b700695d67c858239c46ceb96cb8747853cfa5e113e13c7722a45f9901397a"
Angela Chavez, "angela.chavez@uwaterloo.ca", "272b0814f0f4c867ac8e22e8a9c85497fbe743a0986b09499f3a953c776d36b4"
Juan Price, "juan.price@uwaterloo.ca", "59c76e9f145183637b21c7af3ba57f818205a72f21c137e64b3146667c044e5d"
Gloria Hunt, "gloria.hunt@uwaterloo.ca", "42ca4acd82d87c37659c668b09209c4c91824562ffaaebcc8471bed2fdd3688a"
Mary Hicks, "mary.hicks@uwaterloo.ca", "feb66911936c7d5322a8bf28a9b20a8ed37ab6873f770e5b58b7c8e484c0d76c"
Keith Gardner, "keith.gardner@uwaterloo.ca", "96179a1d11bb294279302f5262032472f2b800413c19ce3b6d3dd82e880c26f9"
Brandon Weaver, "brandon.weaver@uwaterloo.ca", "163a9be1a618d928c9f2d6e51774ba29b11b517c9f66ae82e256442f8284c49d"
Kimberly Martinez, "kimberly.martinez@uwaterloo.ca", "43ddeca52b9453e12a724d300d8e6793a9aa1740c594558917f6e0841d446b64"
Willie Stevens, "willie.stevens@uwaterloo.ca", "fd8cbeb460c342799ac6f75c096f08aeafd2e222005b720b013d36df13b07e36"
Anthony Crawford, "anthony.crawford@uwaterloo.ca", "0f1a3090fe0790a50af0395bc34b648c54c08f9bb0b04a291db7418d0843881f"
Matthew Lee, "matthew.lee@uwaterloo.ca", "024bdc941d7d2aead675374df85b9ea99bb2d7526a462f264e41cc3b85b5c7f7"
Stanley Shaw, "stanley.shaw@uwaterloo.ca", "913edf3ca11526d297993d176a274b22ef291367fab8dd0eb310b4aa1a489a2a"
Anna Marshall, "anna.marshall@uwaterloo.ca", "b750edae1fde74cb00be5e685b5c111572fff3a1cb3fcf69873ba6a57464d413"
Ann Ortiz, "ann.ortiz@uwaterloo.ca", "4dd8a3bb7a3e45daebfae2f3ece384a606f7ed3de5407a3511dd111b8c6c8c8a"
Abigail Ward, "abigail.ward@uwaterloo.ca", "225465a4fb003bf8f220e10ccf4b2c4f88b116db8aae6d47e290e9cd2c37753b"
Katherine Cole, "katherine.cole@uwaterloo.ca", "488dfa346838776fcf6466258206d672fb6c3ee9a30ec938ed788d4c273812ae"
Patrick Williams, "patrick.williams@uwaterloo.ca", "34d25b2587e85cc679beeaf801cbe9d20834e4a8f104d452e18beea2e578e60f"
Larry Powell, "larry.powell@uwaterloo.ca", "8321c65350f4d0029a4334bc40c253c91206dcc91289331c07f8cc368300ba7e"
Amber Lee, "amber.lee@uwaterloo.ca", "488f5489f672270fd8dabe522ea27bcb66249fa9b603f148f5e2e678b27f72b7"
Louis Marshall, "louis.marshall@uwaterloo.ca", "b677268ee90ec5f20041da8fec11f5d96c5aee52b31200419a30d49521487a5a"
Margaret Gonzalez, "margaret.gonzalez@uwaterloo.ca", "aa57764d6283f6aeb1a74142d797083b51434196c3679a2979193152d5710868"
Doris Stone, "doris.stone@uwaterloo.ca", "f72d10b85caf58c4bd4e48f618f82744def768d70e3deea7a79a4480e18db7b0"
Gabriel Fox, "gabriel.fox@uwaterloo.ca", "75893df0903a39248d1b689e34180bd92d6562e14014c9903cfeca7802a0476f"
Lauren Moreno, "lauren.moreno@uwaterloo.ca", "24ce5e91f072fa37730ea86fa7bd1cc97cab09c2747d3ddea0ec17658624dab4"
Jason Silva, "jason.silva@uwaterloo.ca", "21e881adb6509a5cb9c4b11e98e8cf0673947caa8de910cc2633f9d3d336e70f"
Julie Wright, "julie.wright@uwaterloo.ca", "5863f658a349bbadae8e4758d649567480aeacac87b04bc221ea210ac4df5b6d"
Christine Cruz, "christine.cruz@uwaterloo.ca", "f40576a0c5aa2033b506891fd48755fe06a92dcfc1b4ff9ea332e56bacef2b85"
Jacob Ramos, "jacob.ramos@uwaterloo.ca", "0aaced1ce89a7291489b6f33fad374e1282b11429aed65023fa6c0aa04662330"
Eugene Clark, "eugene.clark@uwaterloo.ca", "43284328a207661da12a38142cb4931416e2d19f44dda5d1fe5b8ab4b1bfbddc"
Victoria Sanchez, "victoria.sanchez@uwaterloo.ca", "8c338946acd7023071d4e900d7b42b9409e4a319b3b8dcbc3db5f336e0261b53"
Thomas Turner, "thomas.turner@uwaterloo.ca", "fd39d2ac5afdf2ffbde6c85ff69191a9662b536216cabf5dabf9e7e74882fc67"
Alan Schmidt, "alan.schmidt@uwaterloo.ca", "06df41c72b10682f01dcc0c1b91cfeb962b62d835e0e6fdacfd63228a9e3307a"
Lawrence Wallace, "lawrence.wallace@uwaterloo.ca", "c4d11140769b6788803ca4df96c35a313d2b2c9529c2a1bc44c64e6fd6ada20f"
Abigail Hughes, "abigail.hughes@uwaterloo.ca", "e5e954804f8bfc5dd56317b5a02462ef0f44759aab769bf5012eb635dc24bc9e"
Dorothy Wright, "dorothy.wright@uwaterloo.ca", "ae18205e3a7a80ec1b180838be84169bd77cbd6e0d6d1f9faaff44e061748b20"
Kevin Howard, "kevin.howard@uwaterloo.ca", "d0d3a9c200f856f3f662d5e6d18cc260d278923981086fb92065895e34c20de3"
Jack Ford, "jack.ford@uwaterloo.ca", "0d4a234b119382cd1c3601af970e64e43fb18a6e7fc93f20fe18422636df55e8"
Alexis King, "alexis.king1@uwaterloo.ca", "f66b1015ef4d658deb76311d72d2d9a68d4b0ac2ebc3fdaebb9f0c76c0226ac6"
Ethan Long, "ethan.long@uwaterloo.ca", "620d51fa7b99c5d529c9692615f5a9bef344d919de507eb4e7584e4093759476"
Wayne Dixon, "wayne.dixon@uwaterloo.ca", "df8aacd1041a983e08ec78a67f9bd4370c9706ebd34f5909be76f6fddbf32529"
Nancy Alexander, "nancy.alexander@uwaterloo.ca", "e390d7a1cc4220bdec1a96b7f3e24368519424b0750ba6ca9862fa8fc37130cb"
Aaron Fernandez, "aaron.fernandez@uwaterloo.ca", "afe346d138f7c4c9d169c7077d65f47a3531e43a082c69233c18c7578ebc2148"
